address,lat,long,arcgis_address,score,location.x,location.y,extent.xmin,extent.ymin,extent.xmax,extent.ymax
"12227 Jackson St, Clinton, LA, 70722-3305",30.8646556937333,-91.0186034025132,"12227 Jackson St, Clinton, Louisiana, 70722",100,-91.01860340251316,30.864655693733276,-91.01960340251317,30.863655693733275,-91.01760340251316,30.865655693733277
"221 Taylor Rd, DeRidder, LA, 70634-6026",30.8610864830646,-93.3610110947567,"221 Taylor Rd, Deridder, Louisiana, 70634",100,-93.36101109475666,30.86108648306455,-93.36201109475667,30.86008648306455,-93.36001109475666,30.86208648306455
"124 Red Maple Dr, Gray, LA, 70359-4604",29.6876279961726,-90.7501310067019,"124 Red Maple Dr, Gray, Louisiana, 70359",100,-90.7501310067019,29.68762799617258,-90.75113100670191,29.68662799617258,-90.7491310067019,29.68862799617258
"123 CHURCH STREET 181, GRAND COTEAU, LA, 70541",30.4187595612444,-92.0461070457787,"123 Church St, Grand Coteau, Louisiana, 70541",99.17,-92.0461070457787,30.418759561244446,-92.0471070457787,30.417759561244445,-92.04510704577869,30.419759561244447
"938 Highway 90, Raceland, LA, 70394-2418",29.737637584081,-90.5573566905681,"938 Highway 90, Raceland, Louisiana, 70394",100,-90.55735669056814,29.73763758408104,-90.55835669056815,29.736637584081038,-90.55635669056814,29.73863758408104
"12805 HIGHWAY 28 EAST SUITE B, PINEVILLE, LA, 71360-0708",31.3911069889512,-92.2307790313991,"12805 Highway 28 E, Ste B, Pineville, Louisiana, 71360",100,-92.23077903139907,31.39110698895115,-92.23177903139907,31.39010698895115,-92.22977903139906,31.392106988951152
"196 Eastpark Dr, Eunice, LA, 70535-3927",30.4981410179744,-92.3835239617077,"196 Eastpark Dr, Eunice, Louisiana, 70535",100,-92.38352396170772,30.49814101797442,-92.38452396170773,30.497141017974418,-92.38252396170772,30.49914101797442
"174 CHURCH ST, GRAND COTEAU, LA, 70541",30.4201005071564,-92.0457419552336,"174 Church St, Grand Coteau, Louisiana, 70541",100,-92.04574195523357,30.420100507156416,-92.04674195523357,30.419100507156415,-92.04474195523356,30.421100507156417
"174 CHURCH STREET, GRAND COTEAU, LA, 70541",30.4201005071564,-92.0457419552336,"174 Church St, Grand Coteau, Louisiana, 70541",100,-92.04574195523357,30.420100507156416,-92.04674195523357,30.419100507156415,-92.04474195523356,30.421100507156417
"720 Williams Blvd, Kenner, LA, 70062-7638",29.9784501514118,-90.2451361862096,"720 Williams Blvd, Kenner, Louisiana, 70062",100,-90.24513618620965,29.97845015141181,-90.24613618620965,29.97745015141181,-90.24413618620964,29.97945015141181
"1010 main st, elton, LA, 70532",30.481813992598,-92.6959970373176,"1010 Main St, Elton, Louisiana, 70532",100,-92.6959970373176,30.481813992598006,-92.6969970373176,30.480813992598005,-92.69499703731759,30.482813992598008
"196 Eastpark Drive, EUNICE, LA, 70535-3927",30.4981410179744,-92.3835239617077,"196 Eastpark Dr, Eunice, Louisiana, 70535",100,-92.38352396170772,30.49814101797442,-92.38452396170773,30.497141017974418,-92.38252396170772,30.49914101797442
"13117 U.S. 90, Boutte, LA, 70039",29.9047605815473,-90.3767678708553,"13117 US-90, Boutte, Louisiana, 70039",100,-90.37676787085535,29.90476058154733,-90.37776787085535,29.903760581547328,-90.37576787085534,29.90576058154733
"720 WILLIAMS BLVD, KENNER, LA, 70062",29.9784501514118,-90.2451361862096,"720 Williams Blvd, Kenner, Louisiana, 70062",100,-90.24513618620965,29.97845015141181,-90.24613618620965,29.97745015141181,-90.24413618620964,29.97945015141181
"2013 N ACADIAN THRUWAY, BATON ROUGE, LA, 70802-1848",30.4665209642269,-91.1553932226524,"2013 N Acadian Thwy E, Baton Rouge, Louisiana, 70802",99.55,-91.15539322265235,30.466520964226916,-91.15639322265235,30.465520964226915,-91.15439322265235,30.467520964226917
"504 SOUTH AL DAVIS ROAD, HARAHAN, LA, 70123",29.9474045149856,-90.1953150632907,"504 S Al Davis Rd, New Orleans, Louisiana, 70123",99.9,-90.1953150632907,29.947404514985635,-90.19631506329071,29.946404514985634,-90.1943150632907,29.948404514985636
"9713 HIGHWAY 79, HAYNESVILLE, LA, 71038-5458",32.9537269505263,-93.1334905713803,"9713 Highway 79, Haynesville, Louisiana, 71038",100,-93.1334905713803,32.95372695052631,-93.13449057138031,32.95272695052631,-93.1324905713803,32.95472695052631
"1705 Highway 59 Ste 11, Mandeville, LA, 70448-1950",30.3753380060081,-90.0535340002056,"1705 Highway 59, Ste 11, Mandeville, Louisiana, 70448",100,-90.05353400020559,30.375338006008107,-90.05453400020559,30.374338006008106,-90.05253400020558,30.37633800600811
"1705 Hwy 59 Suite 11, Mandeville, LA, 70448",30.3753380060081,-90.0535340002056,"1705 Highway 59, Ste 11, Mandeville, Louisiana, 70448",100,-90.05353400020559,30.375338006008107,-90.05453400020559,30.374338006008106,-90.05253400020558,30.37633800600811
"101 Fox Run, NATCHITOCHES, LA, 71457-7885",31.7632552218739,-93.1355748033305,"101 Fox Run Dr, Natchitoches, Louisiana, 71457",98.82,-93.13557480333046,31.763255221873884,-93.13657480333046,31.762255221873883,-93.13457480333045,31.764255221873885
"3008 Highway 28 E, Pineville, LA, 71360-5719",31.3326730119682,-92.3998749593272,"3008 Highway 28 E, Pineville, Louisiana, 71360",100,-92.39987495932722,31.332673011968225,-92.40087495932723,31.331673011968224,-92.39887495932722,31.333673011968227
"1594 Shortcut Hwy, Slidell, LA, 70458-8126",30.2746635587715,-89.7637302435792,"1594 Shortcut Hwy, Slidell, Louisiana, 70458",100,-89.7637302435792,30.27466355877149,-89.76473024357921,30.27366355877149,-89.7627302435792,30.27566355877149
"108 East Arkansas, VIVIAN, LA, 71082-2906",32.8713909683654,-93.9864148723986,"108 E Arkansas Ave, Vivian, Louisiana, 71082",98.84,-93.98641487239858,32.871390968365375,-93.98741487239859,32.87039096836538,-93.98541487239858,32.87239096836537
"211 Eastpark Dr, Eunice, LA, 70535-3926",30.4983729871448,-92.3841950168759,"211 Eastpark Dr, Eunice, Louisiana, 70535",100,-92.38419501687595,30.498372987144805,-92.38519501687595,30.497372987144804,-92.38319501687594,30.499372987144806
"130 ALLIANCE CT, HOUMA, LA, 70360",29.5958173280449,-90.7627073101282,"130 Alliance Ct, Houma, Louisiana, 70360",100,-90.76270731012823,29.595817328044937,-90.76370731012824,29.594817328044936,-90.76170731012823,29.59681732804494
"4637 1/2 Bullen St, Shreveport, LA, 71109-5607",32.4726180045272,-93.8222509873203,"4637 1/2 Bullen St, Shreveport, Louisiana, 71109",100,-93.82225098732033,32.472618004527234,-93.82325098732034,32.47161800452724,-93.82125098732033,32.47361800452723
"202 ROW ONE, LAFAYETTE, LA, 70508-4302",30.1683370164448,-92.0039949901421,"202 Row One, Lafayette, Louisiana, 70508",100,-92.00399499014206,30.16833701644481,-92.00499499014207,30.167337016444808,-92.00299499014206,30.16933701644481
"6232 Masonic Dr , Alexandria, LA, 71301-2315",31.2545859866098,-92.4806180002543,"6232 Masonic Dr, Alexandria, Louisiana, 71301",100,-92.48061800025432,31.25458598660984,-92.48161800025433,31.25358598660984,-92.47961800025432,31.25558598660984
"600 W Broad St., LAKE CHARLES, LA, 70611",30.2284490085339,-93.2127339920088,"600 Broad St, Lake Charles, Louisiana, 70601",91.94,-93.21273399200884,30.228449008533943,-93.21373399200884,30.22744900853394,-93.21173399200883,30.229449008533944
"7775 HIGHWAY 70, DONALDSONVILLE, LA, 70346-8455",30.0630419981028,-90.9760289969743,"7775 Highway 70, Donaldsonville, Louisiana, 70346",100,-90.97602899697425,30.06304199810282,-90.97702899697425,30.062041998102817,-90.97502899697425,30.06404199810282
"1705 Hwy 59, Mandeville, LA, 70448",30.3753380060081,-90.0535340002056,"1705 Highway 59, Mandeville, Louisiana, 70448",100,-90.05353400020559,30.375338006008107,-90.05453400020559,30.374338006008106,-90.05253400020558,30.37633800600811
"1705 Highway 59, Mandeville, LA, 70448-1950",30.3753380060081,-90.0535340002056,"1705 Highway 59, Mandeville, Louisiana, 70448",100,-90.05353400020559,30.375338006008107,-90.05453400020559,30.374338006008106,-90.05253400020558,30.37633800600811
"207 1/2 HOLLYWOOD RD, HOUMA, LA, 70360-2716",29.604589990156,-90.7472789803274,"207 1/2 S Hollywood Rd, Houma, Louisiana, 70360",99.55,-90.74727898032744,29.604589990156043,-90.74827898032744,29.603589990156042,-90.74627898032743,29.605589990156044
"3820 LAKE PALOURDE RD, AMELIA, LA, 70340",29.6915260002443,-91.0993080172219,"3820 Lake Palourde Rd, Morgan City, Louisiana, 70380",98.39,-91.09930801722189,29.691526000244323,-91.10030801722189,29.690526000244322,-91.09830801722188,29.692526000244325
"1028 Abel Dugas Rd # 8, Saint Martinville, LA, 70582-7504",30.1312649064864,-91.7273288946282,"1028 Abel Dugas Rd, Saint Martinville, Louisiana, 70582",100,-91.7273288946282,30.131264906486386,-91.7283288946282,30.130264906486385,-91.7263288946282,30.132264906486387
"5348 Highway 84 W, Vidalia, LA, 71373-3459",31.5877450125235,-91.500693974784,"5348 Highway 84 W, Vidalia, Louisiana, 71373",100,-91.50069397478397,31.587745012523484,-91.50169397478398,31.586745012523483,-91.49969397478397,31.588745012523486
"5348 Hwy 84 West, VIDALIA, LA, 71373",31.5877450125235,-91.500693974784,"5348 Highway 84 W, Vidalia, Louisiana, 71373",100,-91.50069397478397,31.587745012523484,-91.50169397478398,31.586745012523483,-91.49969397478397,31.588745012523486
"9170 ISLAND RD, VENTRESS, LA, 70783-3201",30.6678810113426,-91.4628960338714,"9170 Island Rd, Ventress, Louisiana, 70783",100,-91.4628960338714,30.667881011342573,-91.463896033871407,30.66688101134257,-91.4618960338714,30.668881011342574
"9170 Island Rd, Ventress, LA, 70783-3201",30.6678810113426,-91.4628960338714,"9170 Island Rd, Ventress, Louisiana, 70783",100,-91.4628960338714,30.667881011342573,-91.463896033871407,30.66688101134257,-91.4618960338714,30.668881011342574
"1004 Petroleum Pkwy, Broussard, LA, 70518-8020",30.1636990743785,-91.9821365778871,"1004 Petroleum Pkwy, Broussard, Louisiana, 70518",100,-91.98213657788706,30.163699074378453,-91.98313657788707,30.162699074378452,-91.98113657788706,30.164699074378454
"1925 gause blvd west, slidell, LA, 70460-4302",30.2966000001396,-89.8087680106092,"1925 Gause Blvd W, Slidell, Louisiana, 70460",100,-89.80876801060921,30.296600000139605,-89.80976801060922,30.295600000139604,-89.80776801060921,30.297600000139607
"1925 Gause Blvd W, Slidell, LA, 70460-4302",30.2966000001396,-89.8087680106092,"1925 Gause Blvd W, Slidell, Louisiana, 70460",100,-89.80876801060921,30.296600000139605,-89.80976801060922,30.295600000139604,-89.80776801060921,30.297600000139607
"242 CHURCH RD, LEONVILLE, LA, 70551",30.4721419887953,-91.9833389632326,"242 Church Rd, Opelousas, Louisiana, 70570",99.49,-91.98333896323263,30.472141988795315,-91.98433896323263,30.471141988795313,-91.98233896323262,30.473141988795316
"6324 Coliseum Blvd, Alexandria, LA, 71303-3722",31.2964079954179,-92.5150910078153,"6324 Coliseum Blvd, Alexandria, Louisiana, 71303",100,-92.51509100781526,31.29640799541791,-92.51609100781526,31.295407995417907,-92.51409100781525,31.29740799541791
"1594 Shortcut Hwy 1594 Short Cut Hwy, Slidell, LA, 70458-8126",30.2746635587715,-89.7637302435792,"1594 Shortcut Hwy, Slidell, Louisiana, 70458",96.88,-89.7637302435792,30.27466355877149,-89.76473024357921,30.27366355877149,-89.7627302435792,30.27566355877149
"1509 LOPEZ ST, NEW ORLEANS, LA, 70119",29.9799186750014,-90.0833394009479,"1509 N Lopez St, New Orleans, Louisiana, 70119",99.55,-90.08333940094786,29.97991867500142,-90.08433940094787,29.97891867500142,-90.08233940094786,29.980918675001423
"1124 N Highway 190, Covington, LA, 70433-5178",30.4471811867482,-90.0819434628501,"1124 N Highway 190, Covington, Louisiana, 70433",100,-90.08194346285012,30.44718118674822,-90.08294346285012,30.44618118674822,-90.08094346285012,30.448181186748222
"1124 N Hwy 190, Covington, LA, 70433",30.4471811867482,-90.0819434628501,"1124 N Highway 190, Covington, Louisiana, 70433",100,-90.08194346285012,30.44718118674822,-90.08294346285012,30.44618118674822,-90.08094346285012,30.448181186748222
"7775 HWY 70 NORTH, DONALDSONVILLE, LA, 70346",30.0630419981028,-90.9760289969743,"7775 Highway 70, Donaldsonville, Louisiana, 70346",98.85,-90.97602899697425,30.06304199810282,-90.97702899697425,30.062041998102817,-90.97502899697425,30.06404199810282
"1025 MARY RD, NEW IBERIA, LA, 70560-8018",30.0617163041042,-91.899850023282,"1025 Mary Rd, New Iberia, Louisiana, 70560",100,-91.89985002328199,30.061716304104227,-91.90085002328199,30.060716304104226,-91.89885002328198,30.062716304104228
"1025 Mary Rd, New Iberia, LA, 70560-8018",30.0617163041042,-91.899850023282,"1025 Mary Rd, New Iberia, Louisiana, 70560",100,-91.89985002328199,30.061716304104227,-91.90085002328199,30.060716304104226,-91.89885002328198,30.062716304104228
"129 Ballpark Road, COLUMBIA, LA, 71418-0179",32.1146659795729,-92.0728580244225,"129 Ballpark Rd, Columbia, Louisiana, 71418",100,-92.07285802442247,32.11466597957288,-92.07385802442248,32.11366597957288,-92.07185802442247,32.115665979572874
"129 Ball Park Road, Columbia, LA, 71418",32.1146659795729,-92.0728580244225,"129 Ballpark Rd, Columbia, Louisiana, 71418",100,-92.07285802442247,32.11466597957288,-92.07385802442248,32.11366597957288,-92.07185802442247,32.115665979572874
"145 TERRA BELLA BLVD, COVINGTON, LA, 70433",30.4690500466715,-90.1432486531409,"145 Terra Bella Blvd, Covington, Louisiana, 70433",100,-90.14324865314089,30.469050046671505,-90.14424865314089,30.468050046671504,-90.14224865314088,30.470050046671506
"110 SOUTH DR, NATCHITOCHES, LA, 71457-5037",31.7510053000177,-93.0825463273186,"110 South Dr, Natchitoches, Louisiana, 71457",100,-93.08254632731855,31.751005300017667,-93.08354632731856,31.750005300017666,-93.08154632731855,31.752005300017668
"2035 N ACADIAN THRUWAY, BATON ROUGE, LA, 70802-1848",30.4669144053324,-91.1556515894624,"2035 N Acadian Thwy E, Baton Rouge, Louisiana, 70802",99.55,-91.15565158946237,30.466914405332375,-91.15665158946237,30.465914405332374,-91.15465158946236,30.467914405332376
"4011 HIGHWAY 59 STE C, MANDEVILLE, LA, 70471",30.4076960079408,-90.0408690283265,"4011 Highway 59, Ste C, Mandeville, Louisiana, 70471",100,-90.04086902832653,30.40769600794077,-90.04186902832653,30.40669600794077,-90.03986902832652,30.408696007940772
"1912 Highway 70 S, Pierre Part, LA, 70339-4711",30.0120427450685,-91.1857179396777,"1912 Highway 70 S, Pierre Part, Louisiana, 70339",100,-91.18571793967772,30.012042745068538,-91.18671793967772,30.011042745068536,-91.18471793967771,30.01304274506854
"831 Rue du Belier, Lafayette, LA, 70506-6519",30.1915419801099,-92.0909099616534,"831 Rue du Belier, Lafayette, Louisiana, 70506",100,-92.09090996165337,30.19154198010989,-92.09190996165337,30.190541980109888,-92.08990996165336,30.19254198010989
"505 Eighth St, Winnsboro, LA, 71295-4105",32.1537300069601,-91.7170309795612,"505 Eighth St, Winnsboro, Louisiana, 71295",100,-91.71703097956117,32.15373000696009,-91.71803097956118,32.15273000696009,-91.71603097956117,32.15473000696009
"2301 Highway 182 W, Patterson, LA, 70392-5702",29.7132815188088,-91.3052496075056,"2301 Highway 182 W, Patterson, Louisiana, 70392",100,-91.30524960750563,29.713281518808802,-91.30624960750563,29.7122815188088,-91.30424960750562,29.714281518808804
"735 East St , Opelousas, LA, 70570-7218",30.5261304327016,-92.072987637564,"735 East St, Opelousas, Louisiana, 70570",100,-92.07298763756397,30.52613043270165,-92.07398763756397,30.525130432701648,-92.07198763756396,30.52713043270165
"1077 Boudreaux Rd, New Iberia, LA, 70560-0532",29.9174626985097,-91.7839308370474,"1077 Boudreaux Rd, New Iberia, Louisiana, 70560",100,-91.78393083704742,29.917462698509702,-91.78493083704743,29.9164626985097,-91.78293083704742,29.918462698509703
"195 circle dr, Epps, LA, 71237",32.6025699836214,-91.4821109601679,"195 Circle Dr, Epps, Louisiana, 71237",100,-91.48211096016789,32.60256998362139,-91.48311096016789,32.601569983621395,-91.48111096016788,32.60356998362139
"26 COUNTRY CLUB PL, BATON ROUGE, LA, 70809",30.4235757659978,-91.0977946064991,"26 Country Club Pl, Baton Rouge, Louisiana, 70809",100,-91.09779460649911,30.423575765997825,-91.09879460649911,30.422575765997824,-91.0967946064991,30.424575765997826
"1429 valverda drive, Maringouin, LA, 70757",30.5272555202739,-91.5271140235916,"1429 Valverda Rd, Maringouin, Louisiana, 70757",98.04,-91.52711402359161,30.527255520273926,-91.52811402359161,30.526255520273924,-91.5261140235916,30.528255520273927
"10703 Highway 28, Boyce, LA, 71409-9004",31.2661839841242,-92.7382150072317,"10703 Highway 28, Boyce, Louisiana, 71409",100,-92.73821500723167,31.266183984124183,-92.73921500723168,31.26518398412418,-92.73721500723167,31.267183984124184
"124 1/2 Berger St, Belle Chasse, LA, 70037-1710",29.8305510123403,-90.0062080146774,"124 1/2 Berger St, Belle Chasse, Louisiana, 70037",100,-90.00620801467737,29.83055101234025,-90.00720801467737,29.82955101234025,-90.00520801467736,29.831551012340253
"613 East St , Opelousas, LA, 70570-7216",30.5275869791059,-92.0726450402628,"613 East St, Opelousas, Louisiana, 70570",100,-92.07264504026278,30.527586979105877,-92.07364504026279,30.526586979105875,-92.07164504026278,30.528586979105878
"204 Blackmon St, Rayville, LA, 71269-3646",32.4608473451978,-91.7556127197264,"204 Blackmon St, Rayville, Louisiana, 71269",100,-91.75561271972637,32.46084734519784,-91.75661271972638,32.459847345197844,-91.75461271972637,32.46184734519784
"438 Oakwood Trace Ct, Shreveport, LA, 71106-8314",32.3413799900289,-93.7106339604178,"438 Oakwood Trace Ct, Shreveport, Louisiana, 71106",100,-93.71063396041777,32.341379990028855,-93.71163396041777,32.34037999002886,-93.70963396041776,32.34237999002885
"62324 Willie Mearis St, Slidell, LA, 70460-4508",30.33252999202,-89.7650999714458,"70460-4508, Slidell, Louisiana",86.5,-89.76509997144579,30.33252999202,-89.7660999714458,30.33152999202,-89.76409997144579,30.33352999202
"201 Seventh St Apt A, Lake Arthur, LA, 70549-3026",30.0875659799611,-92.6866930409738,"201 Seventh St, Apt A, Lake Arthur, Louisiana, 70549",100,-92.68669304097384,30.0875659799611,-92.68769304097384,30.086565979961097,-92.68569304097383,30.0885659799611
"206 Robert st, Cheneyville, LA, 71325",31.0195776490232,-92.2899122899925,"206 Roberts, Cheneyville, Louisiana, 71325",96.29,-92.28991228999254,31.019577649023184,-92.29091228999255,31.018577649023182,-92.28891228999254,31.020577649023185
"401 Lac Verret Dr, Luling, LA, 70070-7208",29.9215309973441,-90.3820539779878,"401 Lac Verret Dr, Luling, Louisiana, 70070",100,-90.38205397798775,29.921530997344078,-90.38305397798776,29.920530997344077,-90.38105397798775,29.92253099734408
"1233 south darla ave, Gonzales, LA, 70737",30.222975135913,-90.9374088167148,"1233 S Darla Ave, Gonzales, Louisiana, 70737",100,-90.93740881671484,30.22297513591295,-90.93840881671484,30.22197513591295,-90.93640881671483,30.22397513591295
"163 Third Emanuel Street, Bridge City, LA, 70094",29.9350413101448,-90.1684365653608,"163 Third Emanuel St, Westwego, Louisiana, 70094",99.9,-90.16843656536079,29.93504131014482,-90.1694365653608,29.934041310144817,-90.16743656536079,29.93604131014482
"9309 Highland Oaks Ave, Zachary, LA, 70791-7450",30.6603083645385,-91.1072388576813,"9309 Highland Oaks Ave, Zachary, Louisiana, 70791",100,-91.10723885768131,30.660308364538498,-91.10823885768131,30.659308364538497,-91.1062388576813,30.6613083645385
"7183 Highway 71, Coushatta, LA, 71019-9632",31.9858220042595,-93.2411430278985,"7183 Highway 71, Coushatta, Louisiana, 71019",100,-93.24114302789846,31.985822004259475,-93.24214302789846,31.984822004259474,-93.24014302789845,31.986822004259476
"106 Redhaven Rd, Choudrant, LA, 71227-3490",32.5690689834622,-92.5261410384095,"106 Redhaven Rd, Choudrant, Louisiana, 71227",100,-92.5261410384095,32.5690689834622,-92.52714103840951,32.568068983462204,-92.5251410384095,32.5700689834622
"118 Brooklyn St, Luling, LA, 70070-4324",29.9307660106247,-90.3679049901515,"118 Brooklyn St, Luling, Louisiana, 70070",100,-90.36790499015149,29.93076601062471,-90.36890499015149,29.929766010624707,-90.36690499015148,29.93176601062471
"145 Terra Bella Blvd, Covington, LA, 70433-8148",30.4690500466715,-90.1432486531409,"145 Terra Bella Blvd, Covington, Louisiana, 70433",100,-90.14324865314089,30.469050046671505,-90.14424865314089,30.468050046671504,-90.14224865314088,30.470050046671506
"769 1/2 Burbridge st, Port Allen, LA, 70767",30.4618710141917,-91.2094029743268,"769 1/2 Burbridge St, Port Allen, Louisiana, 70767",100,-91.20940297432682,30.461871014191715,-91.21040297432683,30.460871014191714,-91.20840297432682,30.462871014191716
"5888 Hooper Road, Baton Rouge, LA, 70811",30.5258279942527,-91.1322481840501,"5888 Hooper Rd, Baton Rouge, Louisiana, 70811",100,-91.1322481840501,30.525827994252676,-91.1332481840501,30.524827994252675,-91.1312481840501,30.526827994252677
"141 Highway 22 E Apt A3, Madisonville, LA, 70447-9475",30.4053569959502,-90.1475799596624,"141 Highway 22 E, Apt A3, Madisonville, Louisiana, 70447",100,-90.14757995966244,30.405356995950157,-90.14857995966244,30.404356995950156,-90.14657995966243,30.40635699595016
"150 Dianne St, Clayton, LA, 71326-4107",31.7264860038303,-91.536502973892,"150 Dianne St, Clayton, Louisiana, 71326",100,-91.53650297389203,31.726486003830317,-91.53750297389203,31.725486003830316,-91.53550297389202,31.727486003830318
"519 Doris St, Coushatta, LA, 71019-8483",32.0060490034549,-93.2973249970457,"519 Doris St, Coushatta, Louisiana, 71019",100,-93.29732499704572,32.006049003454876,-93.29832499704573,32.00504900345488,-93.29632499704572,32.007049003454874
"305 1/2 W 6th St, Donaldsonville, LA, 70346-2221",30.1054030051946,-90.9960719714854,"305 1/2 W 6th St, Donaldsonville, Louisiana, 70346",100,-90.99607197148542,30.105403005194574,-90.99707197148543,30.104403005194573,-90.99507197148542,30.106403005194576
"240 main street, Simmesport, LA, 71369",30.9874323809134,-91.8078220720999,"240 Main St, Simmesport, Louisiana, 71369",98.9,-91.80782207209985,30.98743238091339,-91.80882207209986,30.98643238091339,-91.80682207209985,30.98843238091339
"195 Ewell St, Belle Rose, LA, 70341-5142",30.009310509809,-91.0526616276939,"195 Ewell St, Belle Rose, Louisiana, 70341",100,-91.05266162769385,30.00931050980896,-91.05366162769386,30.008310509808958,-91.05166162769385,30.01031050980896
"1400 French St Apt 27, New Iberia, LA, 70560-6038",29.996238876204,-91.8344728909239,"1400 French St, New Iberia, Louisiana, 70560",100,-91.83447289092386,29.99623887620398,-91.83547289092387,29.995238876203977,-91.83347289092386,29.99723887620398
"6047 highway 308, paincourtville, LA, 70391",29.9952640011885,-91.0547420247713,"6047 Highway 308, Belle Rose, Louisiana, 70341",97.07,-91.05474202477129,29.99526400118846,-91.05574202477129,29.99426400118846,-91.05374202477128,29.99626400118846
"3409 Highway 1, Napoleonville, LA, 70390-8921",29.8725520166906,-90.988262971392,"3409 Highway 1, Napoleonville, Louisiana, 70390",100,-90.98826297139202,29.872552016690634,-90.98926297139202,29.871552016690632,-90.98726297139201,29.873552016690635
"237 Clayton Dr, Norco, LA, 70079-2229",30.002675992438,-90.4134860310766,"237 Clayton Dr, Norco, Louisiana, 70079",100,-90.41348603107663,30.002675992437958,-90.41448603107663,30.001675992437956,-90.41248603107663,30.00367599243796
"7871 OAK CREEK TRL, SHREVEPORT, LA, 71129-8811",32.4083350097799,-93.924011985736,"7871 Oak Creek Trl, Shreveport, Louisiana, 71129",100,-93.92401198573597,32.40833500977993,-93.92501198573598,32.407335009779935,-93.92301198573597,32.40933500977993
"1602 Saint Marie Dr, Houma, LA, 70364-3872",29.6570427492349,-90.6871980875895,"1602 Saint Marie Dr, Houma, Louisiana, 70364",100,-90.68719808758954,29.65704274923489,-90.68819808758954,29.65604274923489,-90.68619808758953,29.65804274923489
"146 St Joseph Lane, Franklin, LA, 70538",29.8053274709183,-91.4879002936517,"146 St Joseph Ln, Franklin, Louisiana, 70538",100,-91.48790029365173,29.805327470918293,-91.48890029365174,29.80432747091829,-91.48690029365173,29.806327470918294
"133 gum st, Melville, LA, 71353",30.6909620066597,-91.7457300293007,"133 S Gum St, Melville, Louisiana, 71353",99.55,-91.74573002930066,30.69096200665969,-91.74673002930066,30.689962006659687,-91.74473002930065,30.69196200665969
"17019 E Iowa Ave, Hammond, LA, 70403-5226",30.5008210917067,-90.4476955011334,"17019 E Iowa Ave, Hammond, Louisiana, 70403",100,-90.44769550113335,30.500821091706715,-90.44869550113336,30.499821091706714,-90.44669550113335,30.501821091706717
"611 MARTIN LUTHER KING JR ROAD, CHARENTON, LA, 70523",29.8750419867574,-91.5322299634722,"611 E Martin Luther King Rd, Charenton, Louisiana, 70523",99.55,-91.53222996347222,29.875041986757438,-91.53322996347222,29.874041986757437,-91.53122996347221,29.87604198675744
"7871 Oak Creek Trl, Shreveport, LA, 71129-8811",32.4083350097799,-93.924011985736,"7871 Oak Creek Trl, Shreveport, Louisiana, 71129",100,-93.92401198573597,32.40833500977993,-93.92501198573598,32.407335009779935,-93.92301198573597,32.40933500977993
"630 Agnes Dr, Breaux Bridge, LA, 70517-3705",30.2816312033678,-91.9006396759955,"630 Agnes Dr, Breaux Bridge, Louisiana, 70517",100,-91.90063967599546,30.281631203367784,-91.90163967599547,30.280631203367783,-91.89963967599546,30.282631203367785
"9779 Clear Lake Ln, Denham Springs, LA, 70726-5875",30.4621380197174,-90.9250500104041,"9779 Clear Lake Ln, Denham Springs, Louisiana, 70726",100,-90.9250500104041,30.462138019717358,-90.92605001040411,30.461138019717357,-90.9240500104041,30.46313801971736
"168 Ward Line RD, Kinder, LA, 70648",30.5696780050963,-92.7960049606841,"168 Ward Line Rd, Kinder, Louisiana, 70648",100,-92.7960049606841,30.56967800509635,-92.7970049606841,30.56867800509635,-92.7950049606841,30.57067800509635
"129 violet street, labadieville, LA, 70372",29.8398320003598,-90.9491400192255,"129 Violet St, Thibodaux, Louisiana, 70301",97.13,-90.94914001922548,29.83983200035982,-90.95014001922549,29.83883200035982,-90.94814001922548,29.84083200035982
"316 N 4th street, Oberlin, LA, 70655",30.6251820040053,-92.7687650326494,"316 N Fourth St, Oberlin, Louisiana, 70655",100,-92.7687650326494,30.625182004005268,-92.7697650326494,30.624182004005267,-92.7677650326494,30.62618200400527
"510 1/2 W 4th St, Donaldsonville, LA, 70346-2214",30.1080159796905,-90.9965840219504,"510 1/2 W 4th St, Donaldsonville, Louisiana, 70346",100,-90.99658402195041,30.108015979690478,-90.99758402195042,30.107015979690477,-90.9955840219504,30.10901597969048
"616 1/2 12th St, Franklin, LA, 70538-5609",29.7891600009935,-91.5138730087848,"616 1/2 12th St, Franklin, Louisiana, 70538",100,-91.51387300878478,29.789160000993476,-91.51487300878479,29.788160000993475,-91.51287300878478,29.790160000993477
"42222 Penrose Street, Ponchatoula, LA, 70454",30.4660864066991,-90.4431143030535,"42222 Penrose St, Ponchatoula, Louisiana, 70454",100,-90.44311430305346,30.466086406699095,-90.44411430305347,30.465086406699093,-90.44211430305346,30.467086406699096
"19710 Highway 182 W, Jeanerette, LA, 70544-8110",29.888673014887,-91.6121659947616,"19710 Highway 182 W, Jeanerette, Louisiana, 70544",100,-91.61216599476158,29.88867301488699,-91.61316599476159,29.88767301488699,-91.61116599476158,29.88967301488699
"114 Jerome Ct, Napoleonville, LA, 70390-9038",29.8542699962176,-90.9842799748221,"70390-9038, Napoleonville, Louisiana",87.43,-90.98427997482209,29.85426999621758,-90.98527997482209,29.85326999621758,-90.98327997482208,29.855269996217583
